id,gia,tieu_de,mo_ta_chi_tiet,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu
2873,2.4,Thanh lý wave tàu,Bán wave như hình máy êm mạnh đề nhẹ là nổ full chức năng xườn cứng cáp thích hợp cho ae chở hàng làm ctrinh giá này ae tự hiểu chạy tiết kiệm xăng xe khô ráo ko xì nhớt cần xe nhắn tin bstp bán cho người thiện chí mua thực sự cò lái tha giùm em thank chợ tốt duyệt tin,Honda,Wave,2014.0,35000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật
2874,15.0,Bán xe Lead nữ đi màu trắng biển sài gòn,Bán xe Lead màu trắng biển số sài gong nữ đi thay nhớt định kỳ Xe như hình Giao dịch ở An Lạc Bình Tân Có hợp đồng mua bán xe Liên hệ,Honda,Lead,2014.0,35000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
2875,6.5,chính chủ bao sang giấy tờ Xem xe tại tỉnh lộ 10,Xe chỉnh chu bao sang giấy to xem xe tại1770 tỉnh lo 10,Honda,Lead,2011.0,17000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2876,11.5,wave rsx100 nhập thái đầu ET Mâm chính chủ bstp,cần bán xe wave màu xanh đen xe nhà đang đi làm hàng ngày bán mua xe ga cho bx đi bán xe còn nguyên bản bánh mâm thắng đĩa máy zin chưa chẻ máy êm ru chạy bốc đề nhẹ là vọt xe chạy nhẹ nhàng như xe điện rất lợi xăng khung sườn cứng cáp không rỉ sét dàn áo zin theo Xe còn đẹp không bể gãy xe còn đầy đủ các chức năng xe thích hợp cho a e mua về cày bừa vô tư dòng xe đời nầy rất bền bỉ không hư vặt xe mình chính chủ bán công chứng ủy quyền sang tên ngay trong ngày xe biển số tp a e có nhu cầu mua gọi sđt để biết thêm thông tin chi tiết giá mong muốn 13tr 500 có bớt tiền xăng choa e ở xa nhiệt tình vui vẽ vì bận nên miển tiếp sms nhé cám ơn,Honda,Wave,2009.0,68123.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản
2877,6.0,Bán xe đã qua sử dụng,Do nhu cầu đổi xe mới mình bán con xe này đang đi tại Bình Tân,Honda,Wave,2011.0,50000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2878,15.0,EM CẦN BÁN XE MUA GIÚP EM,Em cần bán xe Mua giúp em ạ Em cảm ơn Xe em đem đi cầm đồ và em đang khí khăn hết cách nên bán Mọi người ai mua chuộc ra và đi công chứng sang tên ạ,Hãng khác,Dòng khác,2023.0,5000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Đài Loan
2879,4.3,Xe sử dung tốt điện đề xi nhan đầy đủ,Xe trung quổc máy êm chay bốc lợi xăng kim xăng con đờ mét đầy đủ giá 4500000kbớt cà phe ac nhiệt tình nhé,Honda,Future,2002.0,4563.0,Đã sử dụng,Xe số,50 - 100 cc,Trung Quốc
2880,3.2,cầm đồ thanh lý,Xe khỏe mọi chức nang hoạt động bình thường xe y hình mua về đổ xang là chay thanh lý rẻ cho a e nào mua nhanh xe giấy tờ đầy đủ mua bán tai nhà bao chanh chấp,Hãng khác,Dòng khác,2014.0,2000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật
2881,4.0,Xe zin hết chạy rất bốc bao đi đường xa máy êm,Xe chạy rất bốc bao đi đường xa zin từ trong ra ngoài cặp vỏ mới thay dây curou mới thay mới thay nồi trước mới làm nồi chạy rất ngôn máy êm thì thầm,SYM,Attila,2007.0,9999.0,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan
2882,100.0,SH 150 ý 2010,kẹt cv nên bán chiếc SH 150 Ý 2010 số máy 103 xe dọn dàn chân sporty rớt đầu máy chưa chẽ êm BsTp công chứng nhanh gọn giá 100củ Fix nhẹ cho ace về sang tên nhé,Honda,SH,2010.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
2883,7.2,cup 50cc 2019,Du sài bán rė chiéc cup 50cc dòi 2019 xe nhà sài còn rât mói xe giây tò hop lę sang tên ok ai can lh xem xe tai nhà,Halim,Dòng khác,2019.0,2000.0,Đã sử dụng,Xe số,Dưới 50 cc,Việt Nam
2884,58.0,Exciter2010 5p71,EẼciter2010 5p71 chính chủ biển số thành phố Xe máy móc rớt đầu lòng hãng còn lại dọn like new,Yamaha,Exciter,2010.0,0.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2885,35.0,GPX MAD 300 Đỏ Đen 2022,Xe đẹp ít đi Kẹt tiền bán lại Xe chưa đâm đụng đã lên một số món theo ý thích Xin lỗi mình kg tiếp cửa hàng mua bán xe Mình chỉ tiếp người cần mua xe chạy,GPX,Rock,2022.0,15000.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Thái Lan
2886,11.0,bán xe lốc đen wave,xe biển long an Xe chưa sửa và giấy tờ đầy đủ,Honda,Wave,2010.0,50000.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam
2887,15.0,Kẹt tiền bán xe nhà đi ạ,Dạ em cần bán xe nhà đi ex 135 xuống áo máy 57zz ạ xe gtdd giấy mua bán của hàng ạ xe full chức năng ạ máy móc êm ạ giá còn bớt ạ,Yamaha,Exciter,2013.0,39000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan
2888,2.2,Thanh lý xe wave,Bán wave máy êm mạnh đề nhẹ là nổ full chức năng dàn áo liền lạc giá này anh em tự hiểu chạy ít hao xăng ai cần nhắn tin tiếp người thiện chí mua thực sự cò lái tha giùm em thank chợ tốt duyệt tin,Honda,Wave,2012.0,25000.0,Đã sử dụng,Xe số,100 - 175 cc,Nước khác
2889,18.0,Xe máy Future dung tích 124 2019 xanh bạc,bán xe future 125 chạy được 6 năm máy móc còn tốt chính chủ,Honda,Future,2019.0,61249.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2890,32.0,cần bán tfx 150,mình cần bán xe như hình lên nhẹ 1 số đồ pô móc nhẹ máy móc nguyên zin a e có nhu cầu liên hệ,Yamaha,TFX,2017.0,40000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
2891,17.0,Bán xe honda winner V1 Zin,Nhà dư xe cần bán honda winner V1 nguyên zin Odo rất ít chủ yếu đi cf cuối tuần Cặp vỏ theo xe từ hãng Nhông sên dĩa chưa thay tất cả xe nguyên zin từ lúc mua xe chưa sửa chữa thay thế bất cứ gì Cần bán cho người mua sử dụng ưu tiên anh em nào cần một chiếc xe zin nguyên bản sưu tầm đi cafe đi phố chơi Xem xe tại Lê Văn Quới quận bình tân sau 7h30 tối mỗi ngày hoặc thứ 7 chủ nhật Full ngày,Honda,Winner,2017.0,17000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
2892,3.0,Xe cũ xài tốt,Xe cũ xài tốt đang dùng đi đề nhẹ biển tp khung sườn chắc chắn máy êm xem xe mua xe trục tiếp 268 Bình Thành Bình Tân,Suzuki,Sapphire,2007.0,25000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
2893,55.0,sh 125cc 2018 chính chủ,Em cần nhượng lại xe của em sh125 cbs đăng ký cuối 2018 xe em chỉ đi làm đi cafe chạy trong phố thôi máy móc em cam kết nguyên zin chưa đụng chạm gì hết xe em đi vệ sinh và bảo dưỡng đúng hạn và đi kỹ không đâm đụng Xe odo 39k km cam kết không tua Bs tphcm em chính chủ đứng tên Em cần bán 55 triệu bớt lộc cho anh chị thiện chí em ở khu vực bình tân Xe có sao em nói như vậy nên em cần nhượng lại cho anh chị có nhu cầu thì liên hệ em Do em đi làm nên gọi em xem xe sau 6h tối nhắn tin cho em giờ hành chánh ạ Em xin cám ơn,Honda,SH,2019.0,39000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
2894,3.2,mình cần bán xe do ko có chỗ để giá 3tr200,mình cần bán xe tay ga hayate như hình xe còn hoạt động bình thường điện đèn còi bình thường xe ở Vĩnh Lộc ae cần lh mình sđt,Suzuki,Hayate,2011.0,40000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
2895,31.5,Sh Mode chính chủ cần bán,Xe nhà sử dụng chính chủ ký giấy Máy êm chưa qua sửa chửa Mua bán chính chủ ký giấy,Honda,SH Mode,2015.0,60000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2896,29.8,EXCITER 155 VVA 2022 LƯỚT,Exciter 155 đk 2022 lướt như mới Bán bao hồ sơ quý anh chị cần sài xin gọi e,Yamaha,Exciter,2022.0,2500.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
2897,33.0,sh mode xanh 2014 chinh chu,Xe nha nữ di sử dụng kỉ nguyên zin Dán keo nguyên xe,Honda,SH Mode,2014.0,40000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2898,9.8,Xe số Wave 50cc 2017,Wave 50cc không cần bằng lái học sinh chạy thoải mái,Hãng khác,Dòng khác,2017.0,12345.0,Đã sử dụng,Xe số,Dưới 50 cc,Thái Lan
2899,7.9,YAMAHA MAJESTY 125,Xe đã qua sử dụng Nhập mới nguyên chiếc từ 2002 Liên hệ để giao dịch Xin cám ơn,Yamaha,Dòng khác,2002.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
2900,48.0,Nhà trật cần ra đi em nó,Xe may rin con dep chinh chủ bao ae thợ tét ai cần lien hêminh cam on,Honda,Vario,2022.0,18000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
2901,2.3,Thanh lý dream tàu,Honda Dream tq máy êm đèn đề xi nhanh đầy đủ giá này ae tự hiểu chạy tiết kiệm xăng ai mua nhắn tin bán cho ai thiện chí mua thực sự cò lái ép giá tha dùm em thank chợ tốt duyệt tin,Honda,Dream,2010.0,23000.0,Đã sử dụng,Xe số,Dưới 50 cc,Trung Quốc
2902,24.0,Sonic 2019 odo 18k zin keng 9 chủ,Có tuổi đi ko hợp bán sonic xe mua chơi bs xe đẹp ít chạy odo18k full salaza đầu lòng chưa rớt áo tem mâm sơn zin Xe Chính chủ,Honda,Sonic,2019.0,18000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản
2903,10.0,Wae RSX 110 fi,Xe không chính chủ có cccd chủ xe bao tranh chấp an ninh sang tên nhờ cò 110 fi Bs 62,Honda,Wave,2016.0,20000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2904,4.0,Xe ez siêu bền xe còn liên lạc ok,Xe ez giá này quá ok cho ae chạy đi làm trở hàng hơn xe trung quốc gấp nhiều lần,SYM,EZ,2008.0,30000.0,Đã sử dụng,Xe số,100 - 175 cc,Đài Loan
2905,12.0,Raider xc 09c Giao lưu bù trừ xe khác,E có raider xăng cơ máy êm 09c Ae giao lưu đổi gió bù trừ gì thì ib e ưu tiên dream tay ga,Suzuki,Raider,2016.0,60000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
2906,11.5,BÁN XE CUB CUSTOM 50CC NHẬT BẢN,Xe nhà dư dùng cần bán lại cho anh chị em nào cần mua cho con đi hoc xe 50cc nhật bản máy êm tiết kiệm xăng Xe custom 50cc đăng ký năm 2002 Mua bán tại nhà anh chị em nào mua liên hệ số đt Xin cảm ơn chợ tốt đã đăng tin giúp mình nhiều ạ,Honda,Cub,2002.0,18000.0,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản
2907,2.2,Thanh lý xe,Bán jupiter Máy êm mạnh anh em mua xem trực tiếp cho dễ giá này tự hiểu nhé đạp nhẹ nổ ngoại hình cũ theo năm tháng chạy rất tiết kiệm xăng xườn cứng cáp Thank chợ tốt duyệt tin,Yamaha,Jupiter,2012.0,35000.0,Đã sử dụng,Xe số,100 - 175 cc,Nước khác
2908,71.0,kẹt tiền cần bán gấp giá còn thương lượng,Xe ít chạy đi kỉ chủ yếu đậu ở nhà chính chủ sang tên uỷ quyền thoải mái,Piaggio,Vespa,2022.0,5600.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
2909,24.0,xe Sh mode 2014,Xe nhà đi bao coi bao thợ kh bùa thuốc Coi xe trực tiếp 730 1 39 1a Hương Lộ 2 hoặc,Honda,SH Mode,2014.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2910,16.0,Honda Air Blade 2014 bstp chính chủ,Cần bán xe ab cam dk 2014 xe nhà sử dụng bstp ngay chủ đứng bán ngay chủ ký giấy uỷ quyên mua bán 2 vợ chồng ký liền Máy móc zin làm nồi pô cho nhẹ xe Dàn áo dán keo nguyên xe,Honda,Air Blade,2014.0,0.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2911,2.0,dàn lông cũ còn máy thì êm đề đèn ok bs SG,Giấy tờ hợp lệ đầy đủ mua bán tại nhà ae cần lh,Honda,Dòng khác,2008.0,100000.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản
2912,11.5,Wave 2002 lốc đen,Cần bán wave anpha 2002 lốc đen Máy zin Chạy cực lợi xăng Dàn áo cũ theo năm tháng Dòng xe này bền thì khỏi bàn luôn AE mua cày bừa hay dọn kiểng đều ok Giá 11t5,Honda,Wave,2002.0,1.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam
2913,3.5,drem Hàn Quốc giấy tờ đầy đủ,Để hoài không sử dụng cần bán cho anh chị cần xe đi làm Máy móc nổ êm mạnh dàn chân cứng cáp Dàn áo có gãy pass đã cột kẽm lại Bán rẻ cho anh chị mua về đi làm,Daelim,Dòng khác,2010.0,50000.0,Đã sử dụng,Xe số,50 - 100 cc,Hàn Quốc
2914,7.5,xe máy còn nguyên zin màu theo năm tháng có bot,có bot cho người thiện chí co lái ne dùm e bao thợ test máy zin,Honda,Wave,2010.0,50000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản
2915,7.2,Bán xe alpha zin,Muốn đỏi xe khác nên bán chiếc xe alpha như hình củ theo năm tháng đc cái Zin im nếu ko im cho lun Hay ae có xe nào bù khoảng 4tr gửi hình xem hay bán Lúc mua giấy cửa hàng Ko chín chủ,Honda,Wave,2007.0,20000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2916,28.8,vario 125 2021 bst giấy tờ đầy đủ cccd hokhau chủ,Xe máy zin ít đi nên còn rất mới Xe bản số tỉnh bao tranh chấp cho ae còn fix caffe cho ae mau lẹ,Honda,Vario,2021.0,32793.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
2917,8.5,Gđ cần bán gấp,xbike xe nguyên bản còn đẹp đầu nồi zin giao cccd,Suzuki,Xbike,2013.0,790004.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật
2918,19.3,wave anpha lốc đen bstp 9c,waveanpha date2002 lốc đen bstp 9c Áo thay mới hãng Tem zin Choá trước sau thay mới Đồng hồ zin thay mới Cùm công tắc zin thay mới Phuộc nice Vỏ inoue thay mới Căm đùm niềng thay mới Sơn si từ trong ra ngoài có sơn sườn Máy đại tu nguyên cục Bắn cát sạch sẽ,Honda,Wave,2002.0,1000.0,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan
2919,6.6,cần bán si nhật gtdd bs 70,Đã qua sử dụng còn ok Đời 2013 Bs 70 Sirus nhật mây zin êm,Yamaha,Sirius,2013.0,399999.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2920,57.0,sh 125 from củ,Nhà dư xe nên e bán ạ xe một đời chủ mua mới tới giờ xe em mới dọn lại nên còn mới lắm ạ như xe hãng dắt ra Bác nào thí thì cứ liên hệ em ạ Anh em nào nhiệt tình em bớt thêm chút lộc la về đi ạ,Honda,SH,2017.0,100.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2921,3.0,Thanh lý xe Attila đĩa bay năm 2010 màu nâu,Xe Attila Victoria màu nâu đời 2010 đang sử dụng bình thường biển số thành phố giấy tờ hợp lệ chính chủ Dàn áo bên ngoài 70 như hình Máy móc chạy ổn định các chức năng hoạt động tốt Mua bán công chứng,SYM,Attila,2010.0,95400.0,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan
2922,11.5,Wave rsx 2018,Xe như hình máy móc còn im dàn áo phần đầu hơi xấu bị bể trầy nhiều lốp sau đã lên vỏ không ruột Bán giá rẻ cho ai về đi làm đi học hoặc thay dàn nhựa là đẹp ngay Ai muốn đến xem xe nhắn tin trên chợ tốt trước nha vì mình bận không tiện nghe máy Cảm mơn chợ tốt đã đăng tin,Honda,Wave,2018.0,0.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
2923,13.0,vision đen,Cavet đầy đủ Về lầ chạy Cần tiền bán gấp Còn fix,Honda,Vision,2012.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
2924,14.0,LH tân phú bình tân còn thương lượng,xe mới keng ít chạy khu vực tân phú bình tân,Honda,Air Blade,2013.0,250000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2925,7.0,k sôi nước rin theo xe,Tình trạng xe chay bình thường k soi nước di xa ok rin theo xe trầy xuong nhẹ bao di xa,Honda,Dylan,2006.0,35.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
2926,3.58,Honda Vision 2023 PBĐB 2 KHOÁ SMARTKEY ODO 2000 KM,Xe Head sao xe này thế ACE có ý định mua xe lướt thì alo em rẻ hơn Head gần 10 triệu Xe khỏi bàn 2 khoá smartkey Phiên bản đặt biệt Bản mắc tiền nhất Vision Uỷ quyền mua bán sang tên Cảm ơn chợ tốt đã duyệt tin ạ,Honda,Vision,2023.0,2000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2927,61.0,Bán Xe Chính Chủ,BÁN XE Vespa Sprint 125 Full Iget đời 2022 Xe chính chủ đã chạy gần 6 000 Km Tình trạng xe còn nguyên zin chính hãng chưa qua sửa chữa Do ít chạy vì có thêm xe khác thường xuyên đi làm ở tỉnh để xe ở nhà nên cần bán cho nhà trống chổ Giá 61 000 000 Đường Tỉnh Lộ 10 P Tân Tạo Q Bình Tân TP HCM Zalo Hải,Piaggio,Sprint,2022.0,6000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2928,52.5,VARIO 2017,vario 125 máy nguyên zin Xe bstp 9c kí giấy nhanh lẹ dàn ngoài sơn full new sạch sẽ cứng cáp vô full ốc salaya sáng xe 5x xxx xxx vnđ ae thiện chí ib em Máy móc nghiêm chỉnh Hỗ trợ trả góp chỉ cần trả trước 60 Bảo hành điện đề sạc và Máy trong 6 tháng Bao quay đầu mọi thời điểm Giao xe tận nơi free ship khu vực HCM Hỗ trợ Quẹt thẻ tín dụng Hỗ trợ mix màu sơn theo yêu cầu,Honda,Vario,2017.0,25000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2929,33.0,Xe Sh 2016 nữ chạy,Do nhà nhiểu xe nên muốn để lại cho ae xe ít chạy máy ok xe chính chủ nên ae yên tâm có bớt tí cho ae nhanh gọn ae vui long đt yru75c tiếp nhé Cám ơn AD đã duyệt bài,Honda,SH,2016.0,29000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2930,3.6,Joyride Fi bản 2 mắt bstp zin êm,Bán xe Joyride đỏ đen bản 2 mắt Hình thức khá 90 như hình Dòng Fi tiết kiệm xăng Bstp giấy tờ đầy đủ ko chính chủ Máy zin êm chạy mạnh Các chức nặng hoạt động tốt kèn đèn ok Mua về chỉ việc chạy ko phải sửa gì thêm Giá bán 3tr6 cho ai cần xe đi làm,SYM,Joyride,2009.0,34567.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
2931,12.5,Nhà dư xe cần bán Ab 110cc SX 2012 Bs TP 9 chủ,Nhà dư xe cần bán Ab sx 2012 Fi Phung xăng điện tử Cực kỳ tiếc kiểm xăng Xe nguyên zin ao sơn zin chưa từng dậm hay tuốt lại Máy cực êm và mạnh Ae qua xem xe là thích Xe đã ký quỹ quyền lần 2 Bao ký mua bán Sang tên Bán tại nhà Ae mua gọi đt dùm rhank Địa chỉ và sdt trên bài đăng,Honda,Air Blade,2012.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
2932,8.6,Ít chạy cần bán xe wave s110 Zin,Xe wave s110 bs tp hcm để nhà ít chạy cần bán Máy móc nguyên zin chưa bung mở Dàn áo còn mới 90 Giấy tờ đầy đủ bao ủy quyền Anh Chị nào cần qua xem xe thoải mái,Honda,Wave,2011.0,39000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản
2933,1.2,Bán Xe Cũ Không Đi Tới Nữa,hiện tại mình có con xe như hình do k đi nữa để chật nhà nên muốn bán mình để rẻ cho ai có nhu cầu lấy linh kiện hoặc có thể sửa để đi quanh nhà giấy tờ xe đầy đủ nên hoàn toàn yên tâm xe 50 mình đã lên 110 do không đi nữa nên hiện tại đang bị ngộp xăng xe hết hơi đề máy chạy vẫn bth giá 1tr2,SYM,Galaxy,2019.0,5000.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam
